RFH038	XY	1	RF_RFH038_R1d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A571_S60_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A571_S60_L004_R2_001.fastq.gz
RFH038	XY	1	RF_RFH038_R2d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A572_S61_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A572_S61_L001_R2_001.fastq.gz
RFH038	XY	1	RF_RFH038_R2d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A572_S61_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A572_S61_L002_R2_001.fastq.gz
RFH038	XY	1	RF_RFH038_R2d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A572_S61_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A572_S61_L003_R2_001.fastq.gz
RFH038	XY	1	RF_RFH038_R2d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A572_S61_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A572_S61_L004_R2_001.fastq.gz
RFH039	XY	1	RF_RFH039_R1d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A573_S62_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A573_S62_L001_R2_001.fastq.gz
RFH039	XY	1	RF_RFH039_R1d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A573_S62_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A573_S62_L002_R2_001.fastq.gz
RFH039	XY	1	RF_RFH039_R1d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A573_S62_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A573_S62_L003_R2_001.fastq.gz
RFH039	XY	1	RF_RFH039_R1d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A573_S62_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A573_S62_L004_R2_001.fastq.gz
RFH039	XY	1	RF_RFH039_R2d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A574_S63_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A574_S63_L001_R2_001.fastq.gz
RFH039	XY	1	RF_RFH039_R2d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A574_S63_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A574_S63_L002_R2_001.fastq.gz
RFH039	XY	1	RF_RFH039_R2d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A574_S63_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A574_S63_L003_R2_001.fastq.gz
RFH039	XY	1	RF_RFH039_R2d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A574_S63_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A574_S63_L004_R2_001.fastq.gz
RFH040	XX	1	R_RFH040_R1d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A575_S64_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A575_S64_L001_R2_001.fastq.gz
RFH040	XX	1	R_RFH040_R1d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A575_S64_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A575_S64_L002_R2_001.fastq.gz
RFH040	XX	1	R_RFH040_R1d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A575_S64_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A575_S64_L003_R2_001.fastq.gz
RFH040	XX	1	R_RFH040_R1d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A575_S64_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A575_S64_L004_R2_001.fastq.gz
RFH040	XX	1	R_RFH040_R2d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A576_S65_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A576_S65_L001_R2_001.fastq.gz
RFH040	XX	1	R_RFH040_R2d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A576_S65_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A576_S65_L002_R2_001.fastq.gz
RFH040	XX	1	R_RFH040_R2d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A576_S65_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A576_S65_L003_R2_001.fastq.gz
RFH040	XX	1	R_RFH040_R2d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A576_S65_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A576_S65_L004_R2_001.fastq.gz
RFH041	XY	1	RF_RFH041_R1d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A577_S66_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A577_S66_L001_R2_001.fastq.gz
RFH041	XY	1	RF_RFH041_R1d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A577_S66_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A577_S66_L002_R2_001.fastq.gz
RFH041	XY	1	RF_RFH041_R1d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A577_S66_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A577_S66_L003_R2_001.fastq.gz
RFH041	XY	1	RF_RFH041_R1d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A577_S66_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A577_S66_L004_R2_001.fastq.gz
RFH042	XY	1	RF_RFH042_R1d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A578_S67_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A578_S67_L001_R2_001.fastq.gz
RFH042	XY	1	RF_RFH042_R1d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A578_S67_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A578_S67_L002_R2_001.fastq.gz
RFH042	XY	1	RF_RFH042_R1d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A578_S67_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A578_S67_L003_R2_001.fastq.gz
RFH042	XY	1	RF_RFH042_R1d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A578_S67_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A578_S67_L004_R2_001.fastq.gz
RFH042	XY	1	RF_RFH042_R2d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A579_S68_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A579_S68_L001_R2_001.fastq.gz
RFH042	XY	1	RF_RFH042_R2d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A579_S68_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A579_S68_L002_R2_001.fastq.gz
RFH042	XY	1	RF_RFH042_R2d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A579_S68_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A579_S68_L003_R2_001.fastq.gz
RFH042	XY	1	RF_RFH042_R2d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A579_S68_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A579_S68_L004_R2_001.fastq.gz
RFH043	XY	1	RF_RFH043_R1d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A580_S69_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A580_S69_L001_R2_001.fastq.gz
RFH043	XY	1	RF_RFH043_R1d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A580_S69_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A580_S69_L002_R2_001.fastq.gz
RFH043	XY	1	RF_RFH043_R1d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A580_S69_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A580_S69_L003_R2_001.fastq.gz
RFH043	XY	1	RF_RFH043_R1d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A580_S69_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A580_S69_L004_R2_001.fastq.gz
RFH043	XY	1	RF_RFH043_R2d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A581_S70_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A581_S70_L001_R2_001.fastq.gz
RFH043	XY	1	RF_RFH043_R2d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A581_S70_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A581_S70_L002_R2_001.fastq.gz
RFH043	XY	1	RF_RFH043_R2d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A581_S70_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A581_S70_L003_R2_001.fastq.gz
RFH043	XY	1	RF_RFH043_R2d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A581_S70_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A581_S70_L004_R2_001.fastq.gz
RFH044	XY	1	RF_RFH044_R1d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A582_S71_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A582_S71_L001_R2_001.fastq.gz
RFH044	XY	1	RF_RFH044_R1d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A582_S71_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A582_S71_L002_R2_001.fastq.gz
RFH044	XY	1	RF_RFH044_R1d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A582_S71_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A582_S71_L003_R2_001.fastq.gz
RFH044	XY	1	RF_RFH044_R1d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A582_S71_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A582_S71_L004_R2_001.fastq.gz
RFH044	XY	1	RF_RFH044_R2d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A583_S72_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A583_S72_L001_R2_001.fastq.gz
RFH044	XY	1	RF_RFH044_R2d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A583_S72_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A583_S72_L002_R2_001.fastq.gz
RFH044	XY	1	RF_RFH044_R2d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A583_S72_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A583_S72_L003_R2_001.fastq.gz
RFH044	XY	1	RF_RFH044_R2d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A583_S72_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A583_S72_L004_R2_001.fastq.gz
RFH045	XY	1	RF_RFH045_R1d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A584_S73_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A584_S73_L001_R2_001.fastq.gz
RFH045	XY	1	RF_RFH045_R1d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A584_S73_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A584_S73_L002_R2_001.fastq.gz
RFH045	XY	1	RF_RFH045_R1d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A584_S73_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A584_S73_L003_R2_001.fastq.gz
RFH045	XY	1	RF_RFH045_R1d1	4	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A584_S73_L004_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A584_S73_L004_R2_001.fastq.gz
RFH045	XY	1	RF_RFH045_R2d1	1	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A585_S74_L001_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A585_S74_L001_R2_001.fastq.gz
RFH045	XY	1	RF_RFH045_R2d1	2	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A585_S74_L002_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A585_S74_L002_R2_001.fastq.gz
RFH045	XY	1	RF_RFH045_R2d1	3	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A585_S74_L003_R1_001.fastq.gz	/camp/stp/sequencing/inputs/instruments/fastq/201001_NB501505_0134_AHFKJGBGXF/fastq/DN18224/SHE183A585_S74_L003_R2_001.fastq.gz
